zip,city,state,lat,lon,dma_code,adoption_rate,population
30790,Las Vegas,NV,36.26229,-114.96959,839,0.0771,16577
74114,Las Vegas,NV,36.10279,-115.10409,839,0.1041,59884
44700,Las Vegas,NV,35.98916,-114.9841,839,0.0802,40995
79406,Las Vegas,NV,36.27573,-115.49889,839,0.0771,17154
69845,Las Vegas,NV,36.16411,-115.11481,839,0.0774,60808
10116,Las Vegas,NV,36.4577,-114.97859,839,0.0744,6379
70931,Las Vegas,NV,35.93162,-115.56428,839,0.1106,72691
33423,Las Vegas,NV,36.47711,-114.69874,839,0.0657,59134
03715,Las Vegas,NV,36.05898,-115.0315,839,0.0874,51009
66220,Las Vegas,NV,36.37501,-115.17399,839,0.0924,56508
71963,Las Vegas,NV,36.60023,-115.36508,839,0.0841,23795
11406,Las Vegas,NV,36.41276,-115.30653,839,0.062,71044
66705,Las Vegas,NV,35.84029,-114.79596,839,0.0719,28969
38002,Las Vegas,NV,36.49758,-115.27189,839,0.1085,5834
05845,Las Vegas,NV,35.73237,-115.23053,839,0.0939,64254
59868,Las Vegas,NV,36.01339,-114.8612,839,0.0615,73914
52030,Las Vegas,NV,36.18561,-115.54976,839,0.1036,57301
17708,Las Vegas,NV,35.96795,-114.91977,839,0.0728,62755
99218,Las Vegas,NV,36.04221,-115.57926,839,0.0723,26910
70084,Las Vegas,NV,35.80206,-115.54107,839,0.1003,12134
92450,Las Vegas,NV,35.82059,-115.12966,839,0.0681,52401
74436,Las Vegas,NV,36.4891,-115.37575,839,0.0765,71528
30311,Las Vegas,NV,36.19156,-115.57869,839,0.1007,57277
86798,Las Vegas,NV,36.25767,-115.50654,839,0.1025,58185
73019,Las Vegas,NV,36.23028,-114.72446,839,0.0858,60984
04792,Las Vegas,NV,35.89333,-115.36979,839,0.0914,60112
37216,Las Vegas,NV,35.82426,-115.34908,839,0.107,68381
15995,Las Vegas,NV,35.92024,-114.79065,839,0.0994,45932
39984,Las Vegas,NV,36.40154,-115.45119,839,0.109,40518
09657,Las Vegas,NV,36.47155,-115.20612,839,0.1041,61515
75320,Las Vegas,NV,36.44963,-115.20803,839,0.0649,70753
55973,Las Vegas,NV,36.39464,-115.18133,839,0.0978,51353
24417,Las Vegas,NV,36.21952,-114.92938,839,0.0914,52866
46888,Las Vegas,NV,35.83709,-115.54382,839,0.0919,52154
37634,Las Vegas,NV,35.9815,-115.02648,839,0.1067,28047
17025,Las Vegas,NV,36.30459,-115.11154,839,0.0942,70460
53440,Las Vegas,NV,36.33305,-114.99522,839,0.0937,17199
83518,Las Vegas,NV,35.89941,-114.70797,839,0.0724,48439
05620,Las Vegas,NV,36.43484,-115.4732,839,0.1071,66673
02203,Las Vegas,NV,36.12805,-114.96691,839,0.0892,18303
99686,Las Vegas,NV,35.77723,-115.05449,839,0.0727,32309
64768,Las Vegas,NV,36.1961,-115.32608,839,0.0799,32058
49020,Las Vegas,NV,35.9468,-115.4684,839,0.1119,49636
26657,Las Vegas,NV,35.81787,-114.71179,839,0.1074,14947
94612,Austin,TX,30.31345,-97.30665,635,0.0762,59581
61799,Austin,TX,29.82472,-97.67454,635,0.0666,31835
32229,Austin,TX,30.61183,-97.89289,635,0.0935,77876
21441,Austin,TX,30.14143,-97.95649,635,0.0664,16022
04215,Austin,TX,30.08637,-97.90772,635,0.0943,3402
32243,Austin,TX,30.26904,-97.73623,635,0.0628,29676
63679,Austin,TX,30.48602,-98.04059,635,0.0969,43408
13371,Austin,TX,29.96453,-97.34639,635,0.082,43653
72804,Austin,TX,30.69081,-97.85589,635,0.074,17936
10690,Austin,TX,30.2403,-98.08765,635,0.0899,62610
23894,Austin,TX,30.27807,-97.40623,635,0.0766,54769
64603,Austin,TX,30.45768,-97.77753,635,0.065,43768
41683,Austin,TX,30.12245,-97.96777,635,0.0929,14410
27134,Austin,TX,30.16493,-97.53185,635,0.0569,27701
27639,Austin,TX,30.10551,-98.02969,635,0.0628,62213
27215,Austin,TX,30.70819,-98.06455,635,0.0866,34169
89809,Austin,TX,30.57695,-97.93561,635,0.0622,69741
99220,Austin,TX,30.69791,-97.69267,635,0.0707,52046
13003,Austin,TX,29.96566,-98.12018,635,0.0807,41748
21146,Austin,TX,30.63718,-97.37956,635,0.0897,69567
71243,Austin,TX,30.39918,-97.8938,635,0.0775,74285
56198,Austin,TX,30.68428,-97.96353,635,0.0933,42498
55458,Austin,TX,29.88415,-97.99271,635,0.079,13951
97204,Austin,TX,30.32048,-97.48458,635,0.0732,69469
08244,Austin,TX,30.26282,-98.089,635,0.0918,58352
71544,Austin,TX,30.32321,-97.4961,635,0.0848,44108
58937,Austin,TX,30.09838,-97.71851,635,0.0997,6847
07347,Austin,TX,29.95114,-97.50069,635,0.0814,44641
29145,Austin,TX,29.93142,-97.67008,635,0.0965,25535
01386,Austin,TX,30.62581,-97.3049,635,0.0645,74912
42746,Austin,TX,30.25384,-97.89101,635,0.061,37555
08632,Austin,TX,30.66464,-97.43707,635,0.1004,67846
93370,Austin,TX,30.26649,-98.13764,635,0.0755,46652
57744,Austin,TX,29.8751,-97.60208,635,0.0575,68695
27471,Austin,TX,30.65506,-97.54071,635,0.0626,34697
61531,Austin,TX,29.8646,-97.62686,635,0.0826,48189
09306,Austin,TX,30.31201,-97.90617,635,0.0706,54863
68403,Austin,TX,29.97531,-97.47056,635,0.1008,16116
50531,Austin,TX,29.99618,-97.41163,635,0.0718,43151
54954,Austin,TX,29.87552,-97.44119,635,0.0644,71831
67106,Austin,TX,30.45756,-97.34812,635,0.0968,22465
94801,Austin,TX,29.86581,-97.34716,635,0.0745,68822
03535,Austin,TX,29.97572,-98.15777,635,0.059,19702
63292,Austin,TX,30.19673,-97.62561,635,0.087,74706
39493,Austin,TX,29.9511,-97.76231,635,0.0614,23086
56343,Austin,TX,30.64379,-98.06042,635,0.0993,9383
49178,Austin,TX,30.41053,-97.71235,635,0.0836,32226
66227,Austin,TX,30.71124,-97.68031,635,0.0936,35339
08140,Austin,TX,30.7147,-97.54464,635,0.0776,30990
45885,Austin,TX,30.60805,-97.68893,635,0.1022,25414
99141,Austin,TX,29.9228,-97.40143,635,0.0602,30225
94686,Austin,TX,30.6276,-97.7066,635,0.0595,49413
29693,Austin,TX,30.12479,-97.55035,635,0.072,51774
49323,Austin,TX,30.04092,-97.37118,635,0.0783,25765
35163,Austin,TX,30.36518,-98.06151,635,0.0796,74783
43397,Austin,TX,30.46029,-97.87363,635,0.0749,72101
23065,Austin,TX,29.95457,-97.43251,635,0.0938,14499
31647,Austin,TX,30.60001,-97.83952,635,0.1013,69906
03046,Austin,TX,30.20078,-97.98899,635,0.0778,42017
65247,Austin,TX,30.15995,-97.48905,635,0.0706,51463
78741,Austin,TX,30.14857,-97.39951,635,0.0673,42064
71176,Jacksonville,FL,30.64832,-81.53052,561,0.1167,7581
73797,Jacksonville,FL,30.26492,-81.92785,561,0.1039,41050
65044,Jacksonville,FL,30.48054,-81.51581,561,0.0639,32554
44137,Jacksonville,FL,30.33573,-81.71505,561,0.064,30510
94195,Jacksonville,FL,29.98106,-81.79975,561,0.0743,74835
85694,Jacksonville,FL,30.77748,-81.43886,561,0.0937,71910
20697,Jacksonville,FL,30.36379,-81.25658,561,0.1152,59632
35926,Jacksonville,FL,30.06369,-81.62171,561,0.0859,35021
07257,Jacksonville,FL,30.4401,-82.03193,561,0.0919,19363
71359,Jacksonville,FL,30.1131,-81.46204,561,0.0776,27968
21710,Jacksonville,FL,30.24328,-81.56413,561,0.0946,37605
07852,Jacksonville,FL,30.19587,-81.66733,561,0.0648,52088
82263,Jacksonville,FL,30.12968,-81.97929,561,0.0981,70437
35033,Jacksonville,FL,30.27004,-81.43032,561,0.0901,23711
36120,Jacksonville,FL,29.99445,-81.53385,561,0.1125,61946
98776,Jacksonville,FL,30.15646,-81.68116,561,0.0833,35838
78745,Jacksonville,FL,29.99501,-81.54238,561,0.1087,12541
15126,Jacksonville,FL,30.41313,-81.88478,561,0.079,38310
57156,Jacksonville,FL,30.31793,-81.61147,561,0.064,17087
11225,Jacksonville,FL,30.06217,-81.38924,561,0.1054,13958
48523,Jacksonville,FL,30.02831,-81.21778,561,0.072,66685
11939,Jacksonville,FL,30.54541,-82.01812,561,0.1045,7971
94144,Jacksonville,FL,30.7302,-81.84259,561,0.0881,71270
43190,Jacksonville,FL,30.38199,-81.59264,561,0.0665,71088
72887,Jacksonville,FL,29.97083,-81.65335,561,0.0732,59088
46504,Jacksonville,FL,30.52949,-81.42736,561,0.0717,40202
05374,Jacksonville,FL,30.75378,-81.54013,561,0.073,27578
33510,Jacksonville,FL,30.70366,-81.88479,561,0.1095,9453
19396,Jacksonville,FL,30.35479,-81.49343,561,0.1162,16628
19710,Jacksonville,FL,30.463,-81.54214,561,0.0952,2816
02700,Jacksonville,FL,30.33121,-82.0348,561,0.1076,9337
43221,Jacksonville,FL,30.74094,-81.94868,561,0.0958,7839
83880,Jacksonville,FL,30.20889,-81.46657,561,0.066,28316
94636,Jacksonville,FL,30.77232,-81.86584,561,0.0874,5119
72982,Jacksonville,FL,30.49918,-81.40223,561,0.103,59081
77584,Jacksonville,FL,30.75922,-81.74669,561,0.1117,41460
72615,Jacksonville,FL,30.64614,-81.80417,561,0.1028,33885
03822,Jacksonville,FL,30.22692,-81.56928,561,0.0835,10726
92594,Jacksonville,FL,30.77561,-81.69675,561,0.0706,22510
93629,Jacksonville,FL,29.89582,-81.28589,561,0.0706,76358
10181,Jacksonville,FL,30.73255,-81.4145,561,0.0949,39805
14900,Jacksonville,FL,30.48863,-81.37955,561,0.0742,32452
25481,Jacksonville,FL,30.25242,-81.56724,561,0.111,37498
96082,Jacksonville,FL,30.09804,-81.58052,561,0.086,16121
76549,Jacksonville,FL,30.24641,-81.35609,561,0.1149,27129
28571,Jacksonville,FL,29.90488,-81.47402,561,0.1101,77670
67179,Jacksonville,FL,30.30281,-81.43613,561,0.0663,66803
08061,Jacksonville,FL,30.06329,-81.65866,561,0.0974,60429
21843,Jacksonville,FL,30.71535,-81.9384,561,0.0963,11815
49380,Jacksonville,FL,30.45515,-81.82052,561,0.0687,64261
81902,Jacksonville,FL,30.0674,-81.35333,561,0.1049,8202
59955,Jacksonville,FL,30.47944,-81.5797,561,0.0855,10079
40541,Jacksonville,FL,30.04458,-81.54141,561,0.0998,63539
44970,Jacksonville,FL,30.46935,-81.72782,561,0.0948,7576
97180,Jacksonville,FL,30.25309,-81.22918,561,0.0941,47171
82689,Jacksonville,FL,30.6835,-81.88091,561,0.0888,37220
23901,Jacksonville,FL,30.08571,-81.50413,561,0.0791,48825
48539,Jacksonville,FL,30.35436,-81.74635,561,0.0824,19415
18260,Jacksonville,FL,30.24617,-82.07528,561,0.1093,61279
64691,Jacksonville,FL,30.11482,-81.49656,561,0.1126,29037
41111,Jacksonville,FL,29.9436,-81.35449,561,0.0941,58721
70081,Jacksonville,FL,30.21069,-82.05959,561,0.0641,16699
57237,Jacksonville,FL,30.46591,-81.32115,561,0.0887,58490
36239,Jacksonville,FL,30.46215,-81.93405,561,0.0752,69856
57229,Jacksonville,FL,29.98453,-81.50729,561,0.0902,7429
35920,Jacksonville,FL,30.02743,-81.83113,561,0.1004,19897
28993,Jacksonville,FL,30.21828,-81.54731,561,0.1038,38040
65695,Jacksonville,FL,30.05431,-81.6024,561,0.0957,74914
21745,Jacksonville,FL,30.41971,-81.76111,561,0.0759,7751
90428,Jacksonville,FL,30.42236,-81.24905,561,0.1119,37756
95447,Birmingham AL,AL,33.81302,-86.67303,630,0.0617,69463
68728,Birmingham AL,AL,33.80367,-87.07816,630,0.0824,35852
60532,Birmingham AL,AL,33.62203,-86.50725,630,0.1126,3511
60724,Birmingham AL,AL,33.39666,-87.09104,630,0.1064,28908
81613,Birmingham AL,AL,33.4773,-86.503,630,0.0698,15953
07005,Birmingham AL,AL,33.49785,-87.10993,630,0.0884,21024
26946,Birmingham AL,AL,33.90475,-86.73831,630,0.1057,21078
16504,Birmingham AL,AL,33.79466,-87.11885,630,0.0901,38167
21744,Birmingham AL,AL,33.65058,-87.15582,630,0.0877,26514
03199,Birmingham AL,AL,33.76841,-87.17352,630,0.0786,6012
88912,Birmingham AL,AL,33.85199,-86.98932,630,0.1137,66537
96673,Birmingham AL,AL,33.23911,-86.93227,630,0.1036,26638
41999,Birmingham AL,AL,33.91971,-86.45136,630,0.0775,8780
34626,Birmingham AL,AL,33.63992,-87.08195,630,0.1087,57812
94493,Birmingham AL,AL,33.41036,-86.61061,630,0.0623,20450
59309,Birmingham AL,AL,33.94939,-86.71925,630,0.1123,5845
77719,Birmingham AL,AL,33.75039,-86.58173,630,0.1038,36249
64322,Birmingham AL,AL,33.70161,-86.43581,630,0.0948,9051
84375,Birmingham AL,AL,33.87917,-87.24828,630,0.0646,27455
99821,Birmingham AL,AL,33.56773,-87.00001,630,0.0814,43767
83407,Birmingham AL,AL,33.22062,-86.8879,630,0.0922,16894
26477,Birmingham AL,AL,33.90567,-87.25287,630,0.1002,47957
75661,Birmingham AL,AL,33.91269,-87.00247,630,0.063,46259
50586,Birmingham AL,AL,33.96313,-86.88053,630,0.0937,60048
90295,Birmingham AL,AL,33.50382,-86.46294,630,0.0898,77088
61387,Birmingham AL,AL,33.11144,-87.11471,630,0.0843,14287
69759,Birmingham AL,AL,33.71623,-86.93158,630,0.0656,75134
09784,Birmingham AL,AL,33.9034,-87.06444,630,0.1047,24315
31484,Birmingham AL,AL,33.6704,-86.51109,630,0.0918,33014
21926,Birmingham AL,AL,33.4191,-87.04865,630,0.1133,54185
06214,Birmingham AL,AL,33.35823,-86.97206,630,0.1078,3400
82936,Birmingham AL,AL,33.84237,-87.13923,630,0.075,42362
49963,Birmingham AL,AL,33.78545,-86.40963,630,0.1099,12491
62893,Birmingham AL,AL,33.90782,-86.90013,630,0.1115,9197
16187,Birmingham AL,AL,33.47647,-87.10617,630,0.1109,41201
51103,Birmingham AL,AL,33.28617,-86.80246,630,0.1065,4541
78878,Birmingham AL,AL,33.72303,-86.77167,630,0.0632,21173
16205,Birmingham AL,AL,33.15989,-86.39522,630,0.0921,30339
39256,Birmingham AL,AL,33.09614,-86.62573,630,0.0993,26264
05463,Birmingham AL,AL,33.48728,-86.61944,630,0.0647,33156
53560,Birmingham AL,AL,33.57758,-87.15426,630,0.0985,72363
75441,Birmingham AL,AL,33.12728,-87.11133,630,0.1008,23708
08319,Birmingham AL,AL,33.35757,-87.20681,630,0.1117,69504
79038,Birmingham AL,AL,33.17182,-86.63848,630,0.0645,35564
32143,Birmingham AL,AL,33.59527,-87.23863,630,0.079,69908
96885,Birmingham AL,AL,33.86149,-86.63062,630,0.1124,14651
83990,Birmingham AL,AL,33.14177,-86.88387,630,0.0905,30752
27574,Birmingham AL,AL,33.08308,-87.15455,630,0.1036,66358
62836,Birmingham AL,AL,33.68371,-86.65695,630,0.0773,38301
43237,Birmingham AL,AL,33.40493,-86.53093,630,0.0931,38991
68743,Birmingham AL,AL,33.76199,-86.38797,630,0.0934,47692
25628,Birmingham AL,AL,33.96111,-86.82876,630,0.0972,55390
89891,Birmingham AL,AL,33.53927,-87.10148,630,0.081,56679
70158,Birmingham AL,AL,33.73717,-87.11781,630,0.072,64556
07121,Birmingham AL,AL,33.86242,-87.24285,630,0.085,72576
42609,Birmingham AL,AL,33.38617,-86.79582,630,0.0826,3156
11641,Birmingham AL,AL,33.47923,-87.09588,630,0.1007,71702
38414,Birmingham AL,AL,33.91433,-86.81848,630,0.067,13015
41524,Birmingham AL,AL,33.83211,-86.84699,630,0.0842,37801
50435,Birmingham AL,AL,33.34506,-86.66121,630,0.0933,22139
37238,Birmingham AL,AL,33.36175,-87.16571,630,0.0717,71630
42920,Birmingham AL,AL,33.36379,-87.16385,630,0.1076,10296
26084,Birmingham AL,AL,33.44015,-86.99669,630,0.0647,41270
58815,Birmingham AL,AL,33.50523,-87.10861,630,0.0741,44444
09151,Birmingham AL,AL,33.63986,-86.85952,630,0.0728,33928
64488,Birmingham AL,AL,33.83429,-86.92386,630,0.0869,5867
11492,Birmingham AL,AL,33.28702,-87.04381,630,0.0723,44282
17023,Birmingham AL,AL,33.79053,-86.98922,630,0.0923,27992
60001,Memphis,TN,35.16336,-89.96767,640,0.0965,71141
59738,Memphis,TN,35.14042,-89.8585,640,0.0807,42886
20996,Memphis,TN,34.83898,-89.60587,640,0.0652,4895
90749,Memphis,TN,34.86822,-89.97408,640,0.0826,47550
55889,Memphis,TN,34.76362,-89.77353,640,0.1058,25352
49843,Memphis,TN,35.04233,-89.93279,640,0.0911,37392
32409,Memphis,TN,35.00313,-89.78331,640,0.0868,44962
82224,Memphis,TN,35.32648,-90.11765,640,0.096,60636
20109,Memphis,TN,35.09479,-89.67293,640,0.1049,6783
83418,Memphis,TN,35.29313,-90.39101,640,0.0669,38883
72895,Memphis,TN,34.77075,-89.72669,640,0.0948,54656
12218,Memphis,TN,34.78919,-90.33269,640,0.0858,67038
18056,Memphis,TN,35.02121,-89.60084,640,0.1002,6070
38424,Memphis,TN,34.83113,-90.06238,640,0.0707,69203
57125,Memphis,TN,35.56557,-90.15221,640,0.1004,7929
97282,Memphis,TN,34.9761,-89.92889,640,0.0577,6866
45508,Memphis,TN,34.97849,-89.72539,640,0.0577,63529
13017,Memphis,TN,34.97726,-89.86686,640,0.0785,37689
38415,Memphis,TN,34.93349,-89.7034,640,0.0982,29306
81764,Memphis,TN,35.1165,-90.05248,640,0.1012,59587
04462,Memphis,TN,35.09627,-89.95916,640,0.0638,41584
48378,Memphis,TN,35.24293,-89.65345,640,0.087,29998
05331,Memphis,TN,35.57024,-89.78248,640,0.0684,50774
05397,Memphis,TN,35.03008,-90.31407,640,0.0717,39049
95074,Memphis,TN,35.378,-89.78587,640,0.0599,7225
01766,Memphis,TN,35.23446,-90.48718,640,0.0829,20894
45427,Memphis,TN,35.09269,-90.01201,640,0.0648,28925
57836,Memphis,TN,35.24892,-90.34283,640,0.0649,31448
78981,Memphis,TN,35.54269,-89.69134,640,0.0629,77608
24831,Memphis,TN,35.06953,-90.47124,640,0.0698,5056
09556,Memphis,TN,35.56208,-90.24199,640,0.0745,20777
82414,Memphis,TN,34.81708,-90.07385,640,0.0728,44305
19322,Memphis,TN,35.22389,-89.64396,640,0.0778,8250
18642,Memphis,TN,35.0352,-89.73155,640,0.0787,10481
77358,Memphis,TN,34.92419,-90.29488,640,0.0747,44209
21596,Memphis,TN,35.30328,-89.85177,640,0.0596,21582
37267,Memphis,TN,35.43946,-89.71098,640,0.0962,25732
89454,Memphis,TN,35.32309,-90.43124,640,0.0906,31516
43007,Memphis,TN,35.12,-89.84598,640,0.1039,28381
47779,Memphis,TN,35.00691,-90.18637,640,0.0867,73108
12157,Memphis,TN,34.77417,-89.78927,640,0.0901,58528
28201,Memphis,TN,35.00529,-89.9656,640,0.0817,66760
70413,Memphis,TN,34.86562,-89.60474,640,0.0947,51562
40261,Memphis,TN,35.0523,-90.33106,640,0.0713,77771
24320,Memphis,TN,34.96567,-90.36733,640,0.0731,9145
34322,Memphis,TN,35.11772,-90.17945,640,0.0932,8594
17876,Memphis,TN,35.34811,-89.63671,640,0.072,55394
26193,Memphis,TN,35.36626,-90.22415,640,0.099,31673
62645,Memphis,TN,35.08951,-90.43803,640,0.0976,61448
92796,Memphis,TN,35.04373,-89.90068,640,0.063,48121
09085,Memphis,TN,35.58145,-90.34305,640,0.0817,55574
73875,Memphis,TN,35.25756,-89.96465,640,0.0702,53983
59985,Memphis,TN,35.42201,-90.22699,640,0.0883,55012
68511,Memphis,TN,34.79735,-90.33129,640,0.0643,8403
06629,Memphis,TN,35.43136,-89.87425,640,0.0943,28782
09234,Memphis,TN,35.48963,-89.92283,640,0.1039,75377
80316,Memphis,TN,35.4784,-90.44781,640,0.0655,74994
73923,Memphis,TN,35.30037,-90.15166,640,0.0609,11889
74054,Memphis,TN,35.49944,-90.28931,640,0.0921,53230
31972,Memphis,TN,35.36799,-90.13265,640,0.0584,40231
37424,Memphis,TN,35.21097,-89.89622,640,0.0739,35610
35295,Memphis,TN,35.07869,-90.44355,640,0.0933,53820
95128,Memphis,TN,35.50217,-90.12316,640,0.0846,58766
44460,Memphis,TN,34.78227,-89.63643,640,0.0623,70729
01508,Memphis,TN,35.35978,-90.44934,640,0.0695,56770
11456,Memphis,TN,35.06731,-90.17202,640,0.0667,73874
85819,Memphis,TN,35.2992,-90.4746,640,0.1008,36501
79840,Memphis,TN,35.12721,-90.30304,640,0.0905,55719
55910,Memphis,TN,35.22264,-90.13189,640,0.0824,13842
27230,Memphis,TN,35.58293,-90.11591,640,0.0737,11149
39589,Memphis,TN,35.489,-90.20383,640,0.0773,51589
76276,Memphis,TN,35.33419,-90.26622,640,0.0618,6685
62696,Memphis,TN,35.12391,-89.77222,640,0.0904,42183
17970,Memphis,TN,35.11942,-89.7539,640,0.0612,31337
78361,Memphis,TN,35.39857,-89.62808,640,0.081,8867
59952,Memphis,TN,34.98648,-90.48867,640,0.065,55220
69484,Memphis,TN,35.17032,-90.13627,640,0.1025,4370
03693,Memphis,TN,34.74575,-89.859,640,0.059,31623
52621,Memphis,TN,35.09041,-89.67024,640,0.069,3079
92918,Oklahoma City,OK,35.34825,-97.86975,650,0.0696,52676
72654,Oklahoma City,OK,35.29044,-97.08306,650,0.0729,76228
47466,Oklahoma City,OK,35.89789,-97.31568,650,0.0709,71399
68495,Oklahoma City,OK,35.70551,-97.95803,650,0.0806,5509
19373,Oklahoma City,OK,35.5082,-97.81607,650,0.1021,44285
28256,Oklahoma City,OK,35.48873,-97.7304,650,0.0994,3588
40693,Oklahoma City,OK,35.57657,-97.16774,650,0.0683,9173
43944,Oklahoma City,OK,35.6484,-97.7962,650,0.0951,22465
19837,Oklahoma City,OK,35.48822,-97.44951,650,0.0663,26055
39420,Oklahoma City,OK,35.48694,-97.56566,650,0.0791,20974
52433,Oklahoma City,OK,35.02819,-97.90811,650,0.0942,24850
21106,Oklahoma City,OK,35.6478,-97.62426,650,0.0938,20752
55050,Oklahoma City,OK,35.43271,-97.31359,650,0.1,31998
70960,Oklahoma City,OK,35.59506,-97.56422,650,0.0979,18453
88086,Oklahoma City,OK,35.80879,-97.82741,650,0.0876,32258
12713,Oklahoma City,OK,35.09235,-97.58676,650,0.0985,68705
37943,Oklahoma City,OK,35.10069,-97.8949,650,0.0783,51101
54221,Oklahoma City,OK,35.71797,-97.6084,650,0.0824,29669
55402,Oklahoma City,OK,35.523,-97.2352,650,0.0789,61344
27969,Oklahoma City,OK,35.40204,-97.89369,650,0.0908,65946
14084,Oklahoma City,OK,35.90752,-97.16799,650,0.0649,47893
10688,Oklahoma City,OK,35.14873,-97.11456,650,0.0708,18806
27520,Oklahoma City,OK,35.77553,-97.41014,650,0.095,69974
79759,Oklahoma City,OK,35.1169,-97.60527,650,0.0598,15440
77526,Oklahoma City,OK,35.74329,-97.96639,650,0.0747,7971
55947,Oklahoma City,OK,35.04706,-97.63904,650,0.1028,35383
95800,Oklahoma City,OK,35.29664,-97.07787,650,0.1002,53136
97287,Oklahoma City,OK,35.62102,-97.25172,650,0.073,2796
04337,Oklahoma City,OK,35.35417,-97.34313,650,0.1023,60388
54856,Oklahoma City,OK,35.5415,-97.93429,650,0.0953,11815
93042,Oklahoma City,OK,35.87627,-97.93832,650,0.0563,43650
20131,Oklahoma City,OK,35.08407,-97.92164,650,0.0821,55172
30896,Oklahoma City,OK,35.69492,-97.34879,650,0.0785,28459
59557,Oklahoma City,OK,35.84656,-97.29062,650,0.0698,32180
46500,Oklahoma City,OK,35.27277,-97.61058,650,0.0874,19169
47784,Oklahoma City,OK,35.19359,-97.62449,650,0.1017,62434
52063,Oklahoma City,OK,35.66476,-97.22007,650,0.0781,51924
11362,Oklahoma City,OK,35.71608,-97.39022,650,0.1037,37979
17732,Oklahoma City,OK,35.45544,-97.18446,650,0.0868,76372
48697,Oklahoma City,OK,35.78738,-97.89389,650,0.0695,66414
02464,Oklahoma City,OK,35.7553,-97.79892,650,0.0934,14058
46892,Oklahoma City,OK,35.43221,-97.38083,650,0.0878,45610
91784,Oklahoma City,OK,35.21704,-97.22026,650,0.0883,15062
40818,Oklahoma City,OK,35.91257,-97.51934,650,0.066,40021
91019,Oklahoma City,OK,35.63447,-97.9073,650,0.081,31690
17546,Oklahoma City,OK,35.86705,-97.91391,650,0.1039,44542
47860,Oklahoma City,OK,35.87656,-97.93819,650,0.089,70883
75993,Oklahoma City,OK,35.38965,-97.44247,650,0.0893,76042
88356,Oklahoma City,OK,35.21671,-97.65693,650,0.0854,42249
51473,Oklahoma City,OK,35.20958,-97.18441,650,0.0613,45215
54180,Oklahoma City,OK,35.67283,-97.95914,650,0.0672,10219
03160,Oklahoma City,OK,35.91375,-97.71994,650,0.092,41161
30568,Oklahoma City,OK,35.01821,-97.85821,650,0.0892,13996
84385,Oklahoma City,OK,35.25146,-97.22816,650,0.0941,31759
75609,Greenville SC,SC,35.13696,-82.38985,567,0.1057,76179
42809,Greenville SC,SC,34.8851,-82.81149,567,0.1067,36881
14178,Greenville SC,SC,34.85323,-82.6751,567,0.0752,57354
27166,Greenville SC,SC,34.48212,-82.56346,567,0.0756,45361
67420,Greenville SC,SC,34.62147,-82.5336,567,0.0687,20148
60303,Greenville SC,SC,34.48168,-82.0471,567,0.0959,55085
12945,Greenville SC,SC,34.55672,-82.76207,567,0.078,13465
12166,Greenville SC,SC,34.98441,-82.51148,567,0.0659,66180
73546,Greenville SC,SC,34.88565,-82.08722,567,0.0657,31271
31455,Greenville SC,SC,34.77419,-82.19212,567,0.0745,51300
01170,Greenville SC,SC,34.44433,-82.8276,567,0.0742,67902
64662,Greenville SC,SC,34.4549,-82.58229,567,0.1058,43087
81374,Greenville SC,SC,34.61374,-82.53308,567,0.0799,59302
43067,Greenville SC,SC,34.65687,-82.70485,567,0.0594,26623
50818,Greenville SC,SC,34.48825,-82.28952,567,0.0852,72097
01329,Greenville SC,SC,34.48985,-82.67953,567,0.1052,26270
31642,Greenville SC,SC,34.9926,-82.04302,567,0.1078,18330
59677,Greenville SC,SC,34.92829,-82.36559,567,0.09,42331
95774,Greenville SC,SC,34.52509,-82.14096,567,0.0942,60574
74280,Greenville SC,SC,34.57251,-82.25139,567,0.0676,62972
20823,Greenville SC,SC,34.78179,-82.50306,567,0.0892,35251
14185,Greenville SC,SC,34.95916,-82.25482,567,0.0881,39875
53648,Greenville SC,SC,34.59386,-82.29827,567,0.1044,29689
65004,Greenville SC,SC,34.41824,-82.59631,567,0.0719,64892
66111,Greenville SC,SC,34.66311,-82.16363,567,0.0708,28755
63889,Greenville SC,SC,34.80556,-82.56417,567,0.1045,32469
17879,Greenville SC,SC,35.1475,-82.0018,567,0.1063,12451
50859,Greenville SC,SC,35.18861,-82.69208,567,0.0706,35080
10326,Greenville SC,SC,35.0103,-82.39689,567,0.1068,28294
90567,Greenville SC,SC,35.10387,-82.42866,567,0.0585,5477
10943,Greenville SC,SC,34.72522,-82.59809,567,0.0681,19209
33857,Greenville SC,SC,35.1562,-82.10567,567,0.0689,19435
08802,Greenville SC,SC,35.06195,-82.79919,567,0.0821,21901
47619,Greenville SC,SC,34.66205,-82.81826,567,0.0829,68420
79254,Greenville SC,SC,35.28381,-82.57001,567,0.0739,37344
93776,Greenville SC,SC,34.94507,-82.42437,567,0.0643,67027
95901,Greenville SC,SC,35.27235,-82.05453,567,0.0892,66246
51788,Greenville SC,SC,34.84953,-82.21756,567,0.0682,68254
54603,Greenville SC,SC,34.67075,-82.39641,567,0.067,34974
16011,Greenville SC,SC,35.28381,-82.35697,567,0.073,50659
13711,Greenville SC,SC,34.81396,-82.53382,567,0.1039,41678
99216,Greenville SC,SC,35.26156,-82.54815,567,0.0653,46406
32919,Greenville SC,SC,34.99758,-82.56927,567,0.0603,14352
